Query Term: 1
835 Crl.A.124.pdf 0.0
836 Crl.A.125.pdf 0.0
837 Crl.A.130.pdf 0.0
838 Crl.A.131.pdf 0.016
839 Crl.A.134.pdf 0.0
840 Crl.A.137.pdf 0.0
841 Crl.A.138.pdf 0.008
842 Crl.A.139.pdf 0.0
843 Crl.A.140.pdf 0.0
844 Crl.A.141.pdf 0.017
845 Crl.A.143.pdf 0.019
846 Crl.A.144.pdf 0.0
847 Crl.A.145.pdf 0.0
848 Crl.A.146.pdf 0.02
849 Crl.A.147.pdf 0.006
850 Crl.A.148.pdf 0.014
851 Crl.A.149.pdf 0.0
852 Crl.A.151.pdf 0.0
853 Crl.A.153.pdf 0.0
854 Crl.A.155.pdf 0.011
855 Crl.A.156.pdf 0.0
856 Crl.A.157.pdf 0.0
857 Crl.A.158.pdf 0.0
858 Crl.A.159.pdf 0.0
859 Crl.A.160.pdf 0.0
860 Crl.A.161.pdf 0.0
861 Crl.A.162.pdf 0.008
862 Crl.A.163.pdf 0.0
863 Crl.A.164.pdf 0.0
864 Crl.A.165.pdf 0.0
865 Crl.A.166.pdf 0.0
866 Crl.A.167.pdf 0.007
867 Crl.A.169.pdf 0.009
868 Crl.A.170.pdf 0.006
869 Crl.A.171.pdf 0.018
870 Crl.A.172.pdf 0.0
871 Crl.A.173.pdf 0.008
872 Crl.A.174.pdf 0.011
873 Crl.A.175.pdf 0.0
874 Crl.A.177.pdf 0.015
875 Crl.A.178.pdf 0.009
876 Crl.A.179.pdf 0.012
877 Crl.A.180.pdf 0.0
878 Crl.A.181.pdf 0.007
879 Crl.A.182.pdf 0.016
880 Crl.A.183.pdf 0.009
881 Crl.A.184.pdf 0.0
882 Crl.P.1.pdf 0.0
883 Crl.P.2.pdf 0.0
884 Crl.P.3.pdf 0.0
885 Crl.P.4.pdf 0.0
886 Crl.P.5.pdf 0.0
887 Crl.P.6.pdf 0.0
888 Crl.P.7.pdf 0.0
889 Crl.P.8.pdf 0.0
890 Crl.P.9.pdf 0.0
891 Crl.P.10.pdf 0.0
892 Crl.P.11.pdf 0.0
893 Crl.P.12.pdf 0.0
894 Crl.P.13.pdf 0.0
895 Crl.P.14.pdf 0.016
896 Crl.P.15.pdf 0.0
897 Crl.P.16.pdf 0.0
898 Crl.P.17.pdf 0.0
899 Crl.P.18.pdf 0.0
900 Crl.P.19.pdf 0.0
901 Crl.P.22.pdf 0.0
902 Crl.P.24.pdf 0.0
903 Crl.P.25.pdf 0.0
904 Crl.P.26.pdf 0.0
905 Crl.P.27.pdf 0.0
906 Crl.P.28.pdf 0.0
907 Crl.P.30.pdf 0.0
908 Crl.P.31.pdf 0.0
909 Crl.P.32.pdf 0.0
910 Crl.P.33.pdf 0.0
911 Crl.P.34.pdf 0.008
912 Crl.P.35.pdf 0.007
913 Crl.P.36.pdf 0.0
914 Crl.P.37.pdf 0.0
915 Crl.P.38.pdf 0.0
916 Crl.P.39.pdf 0.0
917 Crl.P.41.pdf 0.007
918 Crl.P.42.pdf 0.0
919 Crl.P.43.pdf 0.0
920 Crl.P.45.pdf 0.0
921 Crl.P.46.pdf 0.0
922 Crl.P.47.pdf 0.0
923 Crl.P.48.pdf 0.0
924 Crl.P.49.pdf 0.021
925 Crl.P.50.pdf 0.0
926 Crl.P.51.pdf 0.0
927 Crl.P.52.pdf 0.0
928 Crl.P.53.pdf 0.0
929 Crl.P.54.pdf 0.0
930 Crl.P.55.pdf 0.0
931 Crl.P.56.pdf 0.0
932 Crl.P.57.pdf 0.0
933 Crl.P.58.pdf 0.021
934 Crl.P.59.pdf 0.012
935 Crl.P.60.pdf 0.0
936 Crl.P.61.pdf 0.0
937 Crl.P.62.pdf 0.0
938 Crl.P.63.pdf 0.0
939 Crl.P.64.pdf 0.0
940 Crl.P.65.pdf 0.0
941 Crl.P.66.pdf 0.0
942 Crl.P.67.pdf 0.01
943 Crl.P.68.pdf 0.0
944 Crl.P.69.pdf 0.0
945 Crl.P.70.pdf 0.0
946 Crl.P.71.pdf 0.0
947 Crl.P.72.pdf 0.0
948 Crl.P.73.pdf 0.0
949 Crl.P.74.pdf 0.0
950 Crl.P.75.pdf 0.0
951 Crl.P.76.pdf 0.0
952 Crl.P.77.pdf 0.0
953 Crl.P.78.pdf 0.0
954 Crl.P.79.pdf 0.0
955 Crl.P.80.pdf 0.0
956 Crl.P.81.pdf 0.0
957 Crl.P.82.pdf 0.0
958 Crl.P.83.pdf 0.0
959 Crl.P.84.pdf 0.0
960 Crl.P.85.pdf 0.009
961 Crl.P.86.pdf 0.0
962 Crl.P.87.pdf 0.0
963 Crl.P.88.pdf 0.0
964 Crl.P.89.pdf 0.0
965 Crl.P.90.pdf 0.0
966 Crl.P.91.pdf 0.0
967 Crl.P.92.pdf 0.0
968 Crl.P.93.pdf 0.0
969 Crl.P.94.pdf 0.0
970 Crl.P.95.pdf 0.0
971 Crl.P.96.pdf 0.0
972 Crl.P.97.pdf 0.0
973 Crl.P.98.pdf 0.0
974 Crl.P.99.pdf 0.0
975 Crl.P.100.pdf 0.0
976 Crl.P.101.pdf 0.0
977 Crl.P.102.pdf 0.0
978 Crl.P.103.pdf 0.0
979 Crl.P.104.pdf 0.0
980 Crl.P.105.pdf 0.0
981 Crl.P.106.pdf 0.0
982 Crl.P.107.pdf 0.0
983 Crl.P.108.pdf 0.0
984 Crl.P.109.pdf 0.0
985 Crl.P.110.pdf 0.0
986 Crl.P.111.pdf 0.0
987 Crl.P.112.pdf 0.0
988 Crl.P.113.pdf 0.0
989 Crl.P.114.pdf 0.0
990 Crl.P.115.pdf 0.0
991 Crl.P.116.pdf 0.007
992 Crl.P.117.pdf 0.0
993 Crl.P.118.pdf 0.0
994 Crl.P.119.pdf 0.0
995 Crl.P.120.pdf 0.0
996 Crl.P.121.pdf 0.0
997 Crl.P.122.pdf 0.0
998 Crl.P.123.pdf 0.0
999 Crl.P.124.pdf 0.0
1000 Crl.P.125.pdf 0.0
1001 Crl.P.126.pdf 0.0
1002 Crl.P.127.pdf 0.0
1003 Crl.P.128.pdf 0.0
1004 Crl.P.129.pdf 0.0
1005 Crl.P.130.pdf 0.027
1006 Crl.P.131.pdf 0.0
1007 Crl.P.132.pdf 0.0
1008 Crl.P.133.pdf 0.0
1009 Crl.P.134.pdf 0.0
1010 Crl.P.135.pdf 0.0
1011 Crl.P.137.pdf 0.0
1012 Crl.P.138.pdf 0.0
1013 Crl.P.139.pdf 0.0
1014 Crl.P.140.pdf 0.0
1015 Crl.P.141.pdf 0.0
1016 Crl.P.142.pdf 0.0
1017 Crl.P.143.pdf 0.0
1018 Crl.P.144.pdf 0.0
1019 Crl.P.145.pdf 0.0
1020 Crl.P.146.pdf 0.0
1021 Crl.P.147.pdf 0.0
1022 Crl.P.148.pdf 0.015
1023 Crl.P.149.pdf 0.0
1024 Crl.P.150.pdf 0.0
1025 Crl.P.151.pdf 0.0
1026 Crl.P.152.pdf 0.0
1027 Crl.P.153.pdf 0.0
1028 Crl.P.154.pdf 0.0
1029 Crl.P.155.pdf 0.0
1030 Crl.P.156.pdf 0.0
1031 Crl.P.157.pdf 0.0
1032 Crl.P.158.pdf 0.0
1033 Crl.P.159.pdf 0.0
1034 Crl.P.160.pdf 0.0
1035 Crl.P.161.pdf 0.0
1036 Crl.P.162.pdf 0.0
1037 Crl.P.163.pdf 0.01
1038 Crl.P.164.pdf 0.0
1039 Crl.P.165.pdf 0.009
1040 Crl.P.166.pdf 0.0
1041 Crl.P.167.pdf 0.0
1042 Crl.P.168.pdf 0.0
1043 Crl.P.169.pdf 0.0
1044 Crl.P.170.pdf 0.0
1045 Crl.P.171.pdf 0.0
1046 Crl.P.172.pdf 0.008
1047 Crl.P.173.pdf 0.0
1048 Crl.P.174.pdf 0.0
1049 Crl.P.175.pdf 0.0
1050 Crl.P.176.pdf 0.0
1051 Crl.P.177.pdf 0.0
1052 Crl.P.178.pdf 0.009
1053 Crl.P.179.pdf 0.0
1054 Crl.P.180.pdf 0.018
1055 Crl.P.181.pdf 0.025
1056 Crl.P.182.pdf 0.011
1057 Crl.P.183.pdf 0.0
1058 Crl.P.184.pdf 0.0
1059 Crl.P.185.pdf 0.008
1060 Crl.P.187.pdf 0.0
1061 Crl.P.188.pdf 0.0
1062 Crl.P.189.pdf 0.0
1063 Crl.P.190.pdf 0.0
1064 Crl.P.191.pdf 0.0
1065 Crl.P.192.pdf 0.0
1066 Crl.P.193.pdf 0.0
1067 Crl.P.194.pdf 0.02
1068 Crl.P.195.pdf 0.0
1069 Crl.P.196.pdf 0.0
1070 Crl.P.197.pdf 0.008
1071 Crl.P.198.pdf 0.0
1072 Crl.P.199.pdf 0.0
1073 Crl.P.200.pdf 0.0
1074 Crl.P.201.pdf 0.0
1075 Crl.P.203.pdf 0.0
1076 Crl.P.204.pdf 0.018
1077 Crl.P.205.pdf 0.0
1078 Crl.P.206.pdf 0.0
1079 Crl.P.207.pdf 0.0
1080 Crl.P.208.pdf 0.0
1081 Crl.P.209.pdf 0.004
1082 Crl.P.210.pdf 0.031
1083 Crl.P.211.pdf 0.0
1084 Crl.P.212.pdf 0.0
1085 Crl.P.213.pdf 0.0
1086 Crl.P.214.pdf 0.0
1087 Crl.P.215.pdf 0.0
1088 Crl.P.216.pdf 0.0
1089 Crl.P.217.pdf 0.0
1090 Crl.P.218.pdf 0.0
1091 Crl.P.219.pdf 0.0
1092 Crl.P.220.pdf 0.0
1093 Crl.P.221.pdf 0.0
1094 Crl.P.222.pdf 0.0
1095 Crl.P.223.pdf 0.0
1096 Crl.P.224.pdf 0.014
1097 Crl.P.225.pdf 0.0
1098 Crl.P.226.pdf 0.017
1099 Crl.P.227.pdf 0.008
1100 Crl.P.228.pdf 0.0
1101 Crl.P.229.pdf 0.0
1102 Crl.P.230.pdf 0.0
1103 Crl.P.231.pdf 0.027
1104 Crl.P.232.pdf 0.0
1105 Crl.P.233.pdf 0.028
1106 Crl.P.234.pdf 0.0
1107 Crl.P.235.pdf 0.007
1108 Crl.P.236.pdf 0.0
1109 Crl.P.237.pdf 0.025
1110 Crl.P.238.pdf 0.0
1111 Crl.P.239.pdf 0.0
1112 Crl.P.240.pdf 0.0
1113 Crl.P.241.pdf 0.0
1114 Crl.P.242.pdf 0.0
1115 Crl.P.243.pdf 0.012
1116 Crl.P.245.pdf 0.0
1117 Crl.P.246.pdf 0.024
1118 Crl.P.247.pdf 0.021
1119 Crl.P.248.pdf 0.0
1120 Crl.P.249.pdf 0.0
1121 Crl.P.250.pdf 0.027
1122 Crl.P.251.pdf 0.0
1123 Crl.P.252.pdf 0.016
1124 Crl.P.253.pdf 0.0
1125 Crl.P.254.pdf 0.0
1126 Crl.P.255.pdf 0.0
1127 Crl.P.256.pdf 0.0
1128 Crl.P.257.pdf 0.0
1129 Crl.P.258.pdf 0.0
1130 Crl.P.259.pdf 0.0
1131 Crl.P.260.pdf 0.0
1132 Crl.P.262.pdf 0.042
1133 Crl.P.263.pdf 0.02
1134 Crl.P.264.pdf 0.021
1135 S.M.C.1.pdf 0.014
1136 S.M.C.2.pdf 0.0
1137 S.M.C.3.pdf 0.015
1138 S.M.C.4.pdf 0.0
1139 S.M.C.7.pdf 0.015
1140 S.M.C.8.pdf 0.008
1141 S.M.C.10.pdf 0.01
1142 S.M.C.11.pdf 0.018
1143 S.M.C.12.pdf 0.022
1144 S.M.C.14.pdf 0.022
1145 S.M.C.15.pdf 0.0
1146 S.M.C.16.pdf 0.0
1147 S.M.C.17.pdf 0.012
1148 S.M.C.18.pdf 0.0
1149 S.M.C.19.pdf 0.007
1150 S.M.C.20.pdf 0.0
1151 S.M.C.21.pdf 0.017
1152 S.M.C.22.pdf 0.014
1153 S.M.C.23.pdf 0.022
1154 S.M.C.24.pdf 0.011
1155 S.M.C.25.pdf 0.03
1156 S.M.C.26.pdf 0.027
1157 S.M.C.27.pdf 0.026
1158 S.M.C.28.pdf 0.013
1159 S.M.C.29.pdf 0.026
1160 S.M.C.30.pdf 0.017
1161 S.M.C.31.pdf 0.015
1162 S.M.C.32.pdf 0.018
1163 S.M.C.33.pdf 0.02
1164 S.M.C.34.pdf 0.028
1165 S.M.C.35.pdf 0.013
1166 S.M.C.36.pdf 0.011
1167 S.M.C.37.pdf 0.011
1168 S.M.C.38.pdf 0.009
1169 S.M.C.39.pdf 0.018
1170 S.M.C.40.pdf 0.023
1171 S.M.C.41.pdf 0.026
1172 S.M.C.42.pdf 0.0
1173 S.M.C.43.pdf 0.025
1174 S.M.C.44.pdf 0.024
1175 S.M.C.46.pdf 0.018
1176 S.M.C.47.pdf 0.03
1177 S.M.C.48.pdf 0.031
1178 S.M.C.49.pdf 0.032
1179 S.M.C.50.pdf 0.046
1180 S.M.C.51.pdf 0.037
1181 S.M.C.52.pdf 0.0
1182 S.M.C.54.pdf 0.016
1183 S.M.C.55.pdf 0.034
1184 S.M.C.56.pdf 0.017
1185 S.M.C.57.pdf 0.0
1186 S.M.C.58.pdf 0.0
1187 S.M.C.59.pdf 0.011
1188 S.M.C.60.pdf 0.012
1189 S.M.C.61.pdf 0.038
1190 S.M.C.62.pdf 0.013
1191 S.M.C.63.pdf 0.018
1192 S.M.C.65.pdf 0.014
1193 S.M.C.67.pdf 0.02
1194 S.M.C.68.pdf 0.008
1195 S.M.C.69.pdf 0.014
1196 S.M.C.70.pdf 0.013
1197 S.M.C.71.pdf 0.008
1198 S.M.C.72.pdf 0.021
1199 S.M.C.73.pdf 0.0
1200 S.M.C.74.pdf 0.0
1201 S.M.C.75.pdf 0.008
1202 S.M.C.76.pdf 0.008
1203 S.M.C.77.pdf 0.0
1204 S.M.C.79.pdf 0.0
1205 S.M.C.80.pdf 0.0
1206 S.M.C.81.pdf 0.014
1207 S.M.C.83.pdf 0.009
1208 S.M.C.84.pdf 0.012
1209 S.M.C.85.pdf 0.014
1210 S.M.C.86.pdf 0.018
1211 S.M.C.88.pdf 0.021
1212 S.M.C.89.pdf 0.016
1213 S.M.C.90.pdf 0.012
1214 S.M.C.91.pdf 0.027
1215 S.M.C.92.pdf 0.02
1216 S.M.C.93.pdf 0.041
1217 S.M.C.94.pdf 0.041
1218 S.M.C.95.pdf 0.041
1219 S.M.C.96.pdf 0.009
1220 S.M.C.97.pdf 0.014
1221 S.M.C.98.pdf 0.0
1222 S.M.C.99.pdf 0.006
1223 S.M.C.100.pdf 0.017
1224 S.M.C.101.pdf 0.011
1225 S.M.C.103.pdf 0.011

Query Term: 2
Weighting Scheme: TFIDF
1 C.A.1.pdf 0.006
2 C.A.2.pdf 0.0
3 C.A.3.pdf 0.0
4 C.A.4.pdf 0.011
5 C.A.5.pdf 0.0
6 C.A.6.pdf 0.008
7 C.A.7.pdf 0.0
8 C.A.8.pdf 0.009
9 C.A.10.pdf 0.0
10 C.A.13.pdf 0.008
11 C.A.17.pdf 0.006
12 C.A.18.pdf 0.008
13 C.A.19.pdf 0.006
14 C.A.20.pdf 0.014
15 C.A.21.pdf 0.0
16 C.A.22.pdf 0.0
17 C.A.23.pdf 0.0
18 C.A.24.pdf 0.0
19 C.A.25.pdf 0.0
20 C.A.27.pdf 0.004
21 C.A.28.pdf 0.006
22 C.A.29.pdf 0.006
23 C.A.30.pdf 0.0
24 C.A.31.pdf 0.007
25 C.A.32.pdf 0.0
26 C.A.33.pdf 0.0
27 C.A.34.pdf 0.007
28 C.A.35.pdf 0.0
29 C.A.36.pdf 0.0
30 C.A.37.pdf 0.0
31 C.A.38.pdf 0.01
32 C.A.39.pdf 0.013
33 C.A.40.pdf 0.008
34 C.A.41.pdf 0.0
35 C.A.42.pdf 0.016
36 C.A.44.pdf 0.0
37 C.A.45.pdf 0.007
38 C.A.46.pdf 0.006
39 C.A.47.pdf 0.044
40 C.A.48.pdf 0.005
41 C.A.49.pdf 0.0
42 C.A.50.pdf 0.009
43 C.A.51.pdf 0.0
44 C.A.52.pdf 0.0
45 C.A.53.pdf 0.0
46 C.A.54.pdf 0.01
47 C.A.55.pdf 0.0
48 C.A.59.pdf 0.0
49 C.A.60.pdf 0.0
50 C.A.61.pdf 0.013
51 C.A.62.pdf 0.006
52 C.A.63.pdf 0.0
53 C.A.64.pdf 0.009
54 C.A.65.pdf 0.0
55 C.A.66.pdf 0.011
56 C.A.67.pdf 0.0
57 C.A.68.pdf 0.0
58 C.A.69.pdf 0.0
59 C.A.70.pdf 0.0
60 C.A.71.pdf 0.005
61 C.A.72.pdf 0.0
62 C.A.73.pdf 0.0
63 C.A.74.pdf 0.0
64 C.A.75.pdf 0.007
65 C.A.76.pdf 0.0
66 C.A.77.pdf 0.0
67 C.A.78.pdf 0.0
68 C.A.79.pdf 0.0
69 C.A.80.pdf 0.01
70 C.A.81.pdf 0.0
71 C.A.82.pdf 0.0
72 C.A.83.pdf 0.014
73 C.A.84.pdf 0.0
74 C.A.85.pdf 0.0
75 C.A.86.pdf 0.0
76 C.A.87.pdf 0.009
77 C.A.88.pdf 0.0
78 C.A.89.pdf 0.0
79 C.A.90.pdf 0.012
80 C.A.91.pdf 0.0
81 C.A.92.pdf 0.007
82 C.A.93.pdf 0.0
83 C.A.94.pdf 0.0
84 C.A.95.pdf 0.0
85 C.A.96.pdf 0.006
86 C.A.97.pdf 0.0
87 C.A.98.pdf 0.0
88 C.A.99.pdf 0.0
89 C.A.100.pdf 0.01
90 C.A.101.pdf 0.0
91 C.A.102.pdf 0.0
92 C.A.103.pdf 0.0
93 C.A.104.pdf 0.014
94 C.A.105.pdf 0.0
95 C.A.106.pdf 0.008
96 C.A.107.pdf 0.007
97 C.A.108.pdf 0.007
98 C.A.109.pdf 0.013
99 C.A.110.pdf 0.007
100 C.A.111.pdf 0.0
101 C.A.112.pdf 0.0
102 C.A.114.pdf 0.0
103 C.A.115.pdf 0.024
104 C.A.116.pdf 0.0
105 C.A.117.pdf 0.006
106 C.A.120.pdf 0.0
107 C.A.121.pdf 0.0
108 C.A.122.pdf 0.011
109 C.A.123.pdf 0.006
110 C.A.124.pdf 0.006
111 C.A.125.pdf 0.0
112 C.A.126.pdf 0.015
113 C.A.127.pdf 0.0
114 C.A.128.pdf 0.0
115 C.A.129.pdf 0.0
116 C.A.132.pdf 0.0
117 C.A.134.pdf 0.007
118 C.A.135.pdf 0.009
119 C.A.136.pdf 0.006
120 C.A.137.pdf 0.0
121 C.A.138.pdf 0.01
122 C.A.139.pdf 0.015
123 C.A.140.pdf 0.0
124 C.A.141.pdf 0.011
125 C.A.142.pdf 0.006
126 C.A.144.pdf 0.0
127 C.A.145.pdf 0.0
128 C.A.146.pdf 0.012
129 C.A.147.pdf 0.008
130 C.A.148.pdf 0.0
131 C.A.149.pdf 0.0
132 C.A.150.pdf 0.017
133 C.A.151.pdf 0.007
134 C.A.152.pdf 0.025
135 C.A.153.pdf 0.01
136 C.A.154.pdf 0.0
137 C.A.155.pdf 0.015
138 C.A.156.pdf 0.009
139 C.A.157.pdf 0.01
140 C.A.158.pdf 0.016
141 C.A.159.pdf 0.0
142 C.A.160.pdf 0.014
143 C.A.161.pdf 0.0
144 C.A.163.pdf 0.007
145 C.A.164.pdf 0.0
146 C.A.171.pdf 0.0
147 C.A.172.pdf 0.0
148 C.A.173.pdf 0.0
149 C.A.174.pdf 0.0
150 C.A.175.pdf 0.0
151 C.A.184.pdf 0.0
152 C.A.185.pdf 0.0
153 C.A.186.pdf 0.004
154 C.A.187.pdf 0.0
155 C.A.188.pdf 0.0
156 C.A.189.pdf 0.006
157 C.A.190.pdf 0.0
158 C.A.191.pdf 0.008
159 C.A.192.pdf 0.0
160 C.A.193.pdf 0.011
161 C.A.194.pdf 0.0
162 C.A.195.pdf 0.015
163 C.A.196.pdf 0.0
164 C.A.197.pdf 0.0
165 C.A.198.pdf 0.006
166 C.A.199.pdf 0.011
167 C.A.200.pdf 0.0
168 C.A.206.pdf 0.0
169 C.A.207.pdf 0.0
170 C.A.208.pdf 0.0
171 C.A.209.pdf 0.0
172 C.A.210.pdf 0.0
173 C.A.211.pdf 0.009
174 C.A.212.pdf 0.0
175 C.A.213.pdf 0.0
176 C.A.214.pdf 0.0
177 C.A.218.pdf 0.008
178 C.A.219.pdf 0.01
179 C.A.222.pdf 0.0
180 C.A.226.pdf 0.0
181 C.A.229.pdf 0.0
182 C.A.230.pdf 0.0
183 C.A.232.pdf 0.0
184 C.A.233.pdf 0.0
185 C.A.234.pdf 0.0
186 C.A.235.pdf 0.013
187 C.A.236.pdf 0.0
188 C.A.237.pdf 0.005
189 C.A.238.pdf 0.0
190 C.A.243.pdf 0.0
191 C.A.244.pdf 0.01
192 C.A.245.pdf 0.018
193 C.A.246.pdf 0.0
194 C.A.247.pdf 0.0
195 C.A.248.pdf 0.017
196 C.A.249.pdf 0.005
197 C.A.250.pdf 0.012
198 C.M.A.1.pdf 0.0
199 C.M.A.2.pdf 0.012
200 C.M.A.3.pdf 0.07
201 C.M.A.4.pdf 0.0
202 C.M.A.5.pdf 0.0
203 C.M.A.6.pdf 0.0
204 C.M.A.7.pdf 0.0
205 C.M.A.8.pdf 0.014
206 C.M.A.9.pdf 0.011
207 C.M.A.10.pdf 0.028
208 C.M.A.11.pdf 0.013
209 C.M.A.12.pdf 0.038
210 C.M.A.13.pdf 0.0
211 C.M.A.14.pdf 0.012
212 C.M.A.15.pdf 0.015
213 C.M.A.16.pdf 0.0
214 C.M.A.17.pdf 0.0
215 C.M.A.18.pdf 0.052
216 C.M.A.19.pdf 0.012
217 C.M.A.20.pdf 0.034
218 C.M.A.21.pdf 0.025
219 C.M.A.22.pdf 0.029
220 C.M.A.23.pdf 0.006
221 C.M.A.24.pdf 0.0
222 C.M.A.26.pdf 0.025
223 C.M.A.27.pdf 0.018
224 C.M.A.28.pdf 0.053
225 C.M.A.29.pdf 0.0
226 C.M.A.30.pdf 0.05
227 C.M.A.31.pdf 0.021
228 C.M.A.33.pdf 0.015
229 C.M.A.34.pdf 0.009
230 C.M.A.35.pdf 0.0
231 C.M.A.37.pdf 0.006
232 C.M.A.39.pdf 0.013
233 C.M.A.40.pdf 0.035
234 C.M.A.42.pdf 0.006
235 C.M.A.43.pdf 0.0
236 C.M.A.44.pdf 0.01
237 C.M.A.45.pdf 0.036
238 C.M.A.46.pdf 0.0
239 C.M.A.47.pdf 0.006
240 C.M.A.48.pdf 0.056
241 C.M.A.49.pdf 0.011
242 C.M.A.50.pdf 0.014
243 C.M.A.51.pdf 0.01
244 C.M.A.52.pdf 0.032
245 C.M.A.53.pdf 0.008
246 C.M.A.54.pdf 0.0
247 C.M.A.55.pdf 0.19
248 C.M.A.56.pdf 0.0
249 C.M.A.57.pdf 0.0
250 C.M.A.58.pdf 0.009
251 C.M.A.59.pdf 0.009
252 C.M.A.60.pdf 0.006
253 C.M.A.61.pdf 0.012
254 C.M.A.63.pdf 0.0
255 C.M.A.65.pdf 0.049
256 C.M.A.66.pdf 0.0
257 C.M.A.67.pdf 0.061
258 C.M.A.68.pdf 0.061
259 C.M.A.69.pdf 0.0
260 C.M.A.70.pdf 0.0
261 C.M.A.71.pdf 0.0
262 C.M.A.72.pdf 0.0
263 C.M.A.73.pdf 0.014
264 C.M.A.74.pdf 0.067
265 C.M.A.75.pdf 0.0
266 C.M.A.76.pdf 0.0
267 C.M.A.77.pdf 0.0
268 C.M.A.78.pdf 0.0
269 C.M.A.79.pdf 0.0
270 C.M.A.80.pdf 0.009
271 C.M.A.81.pdf 0.066
272 C.M.A.82.pdf 0.062
273 C.M.A.84.pdf 0.056
274 C.M.A.85.pdf 0.118
275 C.M.A.86.pdf 0.057
276 C.M.A.87.pdf 0.101
277 C.M.A.88.pdf 0.082
278 C.M.A.89.pdf 0.009
279 C.M.A.91.pdf 0.086
280 C.M.A.92.pdf 0.0
281 C.M.A.93.pdf 0.0
282 C.M.A.94.pdf 0.076
283 C.M.A.95.pdf 0.081
284 C.M.A.96.pdf 0.062
285 C.M.A.97.pdf 0.005
286 C.M.A.98.pdf 0.008
287 C.M.A.99.pdf 0.011
288 C.M.A.100.pdf 0.048
289 C.M.A.101.pdf 0.048
290 C.M.A.102.pdf 0.009
291 C.M.A.103.pdf 0.008
292 C.M.A.104.pdf 0.074
293 C.M.A.105.pdf 0.0
294 C.M.A.106.pdf 0.0
295 C.M.A.107.pdf 0.063
296 C.M.A.108.pdf 0.0
297 C.M.A.109.pdf 0.0
298 C.M.A.110.pdf 0.008
299 C.M.A.111.pdf 0.0
300 C.M.A.112.pdf 0.0
301 C.M.A.113.pdf 0.072
302 C.M.A.114.pdf 0.043
303 C.M.A.115.pdf 0.062
304 C.M.A.116.pdf 0.05
305 C.M.A.117.pdf 0.0
306 C.M.A.118.pdf 0.064
307 C.M.A.119.pdf 0.044
308 C.M.A.120.pdf 0.026
309 C.P.1.pdf 0.009
310 C.P.2.pdf 0.0
311 C.P.3.pdf 0.0
312 C.P.4.pdf 0.0
313 C.P.5.pdf 0.0
314 C.P.6.pdf 0.0
315 C.P.7.pdf 0.0
316 C.P.8.pdf 0.0
317 C.P.9.pdf 0.012
318 C.P.10.pdf 0.007
319 C.P.12.pdf 0.0
320 C.P.14.pdf 0.012
321 C.P.15.pdf 0.0
322 C.P.16.pdf 0.011
323 C.P.18.pdf 0.0
324 C.P.19.pdf 0.009
325 C.P.20.pdf 0.01
326 C.P.21.pdf 0.0
327 C.P.22.pdf 0.0
328 C.P.23.pdf 0.0
329 C.P.24.pdf 0.0
330 C.P.25.pdf 0.0
331 C.P.27.pdf 0.0
332 C.P.28.pdf 0.0
333 C.P.29.pdf 0.015
334 C.P.30.pdf 0.0
335 C.P.31.pdf 0.008
336 C.P.32.pdf 0.0
337 C.P.33.pdf 0.006
338 C.P.34.pdf 0.011
339 C.P.35.pdf 0.01
340 C.P.36.pdf 0.0
341 C.P.37.pdf 0.009
342 C.P.38.pdf 0.0
343 C.P.39.pdf 0.0
344 C.P.40.pdf 0.0
345 C.P.41.pdf 0.0
346 C.P.42.pdf 0.0
347 C.P.43.pdf 0.004
348 C.P.44.pdf 0.008
349 C.P.45.pdf 0.014
350 C.P.46.pdf 0.0
351 C.P.47.pdf 0.007
352 C.P.49.pdf 0.0
353 C.P.50.pdf 0.022
354 C.P.51.pdf 0.012
355 C.P.52.pdf 0.0
356 C.P.53.pdf 0.059
357 C.P.55.pdf 0.014
358 C.P.56.pdf 0.01
359 C.P.57.pdf 0.007
360 C.P.58.pdf 0.0
361 C.P.59.pdf 0.0
362 C.P.60.pdf 0.0
363 C.P.61.pdf 0.014
364 C.P.62.pdf 0.014
365 C.P.63.pdf 0.0
366 C.P.64.pdf 0.0
367 C.P.66.pdf 0.0
368 C.P.67.pdf 0.0
369 C.P.68.pdf 0.018
370 C.P.69.pdf 0.009
371 C.P.70.pdf 0.01
372 C.P.72.pdf 0.007
373 C.P.73.pdf 0.015
374 C.P.74.pdf 0.028
375 C.P.75.pdf 0.011
376 C.P.76.pdf 0.013
377 C.P.77.pdf 0.0
378 C.P.78.pdf 0.0
379 C.P.79.pdf 0.0
380 C.P.80.pdf 0.0
381 C.P.81.pdf 0.013
382 C.P.83.pdf 0.0
383 C.P.84.pdf 0.0
384 C.P.85.pdf 0.0
385 C.P.87.pdf 0.01
386 C.P.88.pdf 0.007
387 C.P.89.pdf 0.0
388 C.P.95.pdf 0.0
389 C.P.96.pdf 0.009
390 C.P.97.pdf 0.009
391 C.P.98.pdf 0.0
392 C.P.99.pdf 0.0
393 C.P.101.pdf 0.014
394 C.P.103.pdf 0.008
395 C.P.104.pdf 0.013
396 C.P.105.pdf 0.01
397 C.P.106.pdf 0.009
398 C.P.107.pdf 0.0
399 C.P.108.pdf 0.0
400 C.P.110.pdf 0.007
401 C.P.111.pdf 0.005
402 C.P.112.pdf 0.005
403 C.P.113.pdf 0.0
404 C.P.114.pdf 0.0
405 C.P.115.pdf 0.008
